Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
253  Points		398  Points		253  Points		211  Points		148  Points		321  Points		218  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.590705	4.92985	0.282406	3.46553	0.570206	4.83794	0.742311	3.59785	0.964247	2.07766	0.54392	3.95056	0.754219	2.37671
0.594592	4.94316	0.285135	3.46472	0.574024	4.8581	0.745147	3.60373	0.965891	2.09579	0.547026	3.93738	0.756101	2.40319
0.598489	4.9554	0.287863	3.46393	0.577857	4.87684	0.747987	3.60962	0.967548	2.11395	0.550121	3.92391	0.758004	2.42977
0.602396	4.96654	0.29059	3.46315	0.581704	4.89423	0.750831	3.61546	0.96922	2.13217	0.553206	3.91006	0.759927	2.45654
0.606311	4.97669	0.293317	3.46236	0.585565	4.91038	0.753681	3.6212	0.970906	2.15038	0.556279	3.89595	0.761872	2.4834
0.610233	4.9858	0.296043	3.46154	0.589438	4.92525	0.756534	3.62689	0.972606	2.16859	0.559341	3.88157	0.763838	2.51034
0.614163	4.99398	0.298768	3.46069	0.593321	4.93893	0.759392	3.63255	0.974321	2.18687	0.562392	3.86692	0.765826	2.53738
0.618098	5.00132	0.301493	3.45988	0.597216	4.95153	0.762255	3.63824	0.97605	2.2052	0.565431	3.85197	0.767834	2.56459
0.622039	5.00768	0.304217	3.45904	0.601119	4.96303	0.765122	3.64381	0.977794	2.22356	0.568458	3.83679	0.769864	2.59185
0.625985	5.01321	0.30694	3.45819	0.605032	4.97346	0.767993	3.64933	0.979552	2.24192	0.571473	3.82135	0.771916	2.61917
0.629934	5.01795	0.309663	3.45733	0.608952	4.98293	0.770869	3.65495	0.981325	2.26033	0.574476	3.80566	0.773989	2.64656
0.633887	5.02187	0.312385	3.45646	0.612879	4.99143	0.773749	3.66049	0.983112	2.27881	0.577467	3.78976	0.776084	2.67404
0.637843	5.02504	0.315106	3.45555	0.616813	4.99901	0.776634	3.66599	0.984913	2.29727	0.580445	3.77366	0.7782	2.70156
0.641801	5.02748	0.317827	3.45467	0.620752	5.00571	0.779523	3.67155	0.98673	2.31574	0.58341	3.75733	0.780339	2.7291
0.64576	5.02915	0.320547	3.45383	0.624696	5.01153	0.782416	3.67711	0.98856	2.33429	0.586362	3.74081	0.782498	2.75669
0.649721	5.03007	0.323266	3.45294	0.628644	5.01652	0.785314	3.68266	0.990406	2.35288	0.589301	3.72414	0.78468	2.78426
0.653682	5.03035	0.325985	3.45202	0.632596	5.02066	0.788216	3.6883	0.992266	2.37144	0.592227	3.70722	0.786883	2.81191
0.657643	5.02994	0.328703	3.45112	0.636551	5.02407	0.791122	3.69393	0.99414	2.39004	0.595139	3.69019	0.789108	2.83952
0.661603	5.02887	0.33142	3.45024	0.640508	5.02677	0.794033	3.69961	0.99603	2.4087	0.598038	3.67305	0.791355	2.86706
0.665563	5.02716	0.334136	3.44932	0.644467	5.02865	0.796949	3.70535	0.997934	2.42735	0.600924	3.65577	0.793623	2.89461
0.66952	5.02478	0.336852	3.44843	0.648428	5.02984	0.799869	3.71112	0.999852	2.44603	0.603796	3.63837	0.795914	2.92212
0.673476	5.02176	0.339567	3.44755	0.652389	5.03035	0.802793	3.71696	1.00179	2.45541	0.606654	3.62084	0.798225	2.94952
0.677429	5.01815	0.342281	3.44664	0.65635	5.03013	0.805722	3.72291			0.609498	3.60323	0.800559	2.97687
0.681379	5.01395	0.344995	3.4457	0.66031	5.02929	0.808656	3.72896			0.612328	3.58559	0.802914	3.0042
0.685325	5.00912	0.347708	3.4448	0.66427	5.02782	0.811595	3.73506			0.615145	3.56788	0.80529	3.03138
0.689267	5.00369	0.35042	3.44392	0.668228	5.02562	0.814538	3.74132			0.617947	3.5501	0.807687	3.0584
0.693205	4.99768	0.353132	3.443	0.672185	5.02282	0.817487	3.74765			0.620735	3.53229	0.810106	3.0853
0.697138	4.99105	0.355842	3.44211	0.676139	5.01944	0.82044	3.75411			0.62351	3.51445	0.812546	3.11206
0.701065	4.98384	0.358552	3.44123	0.68009	5.01536	0.823399	3.76072			0.62627	3.49666	0.815007	3.13869
0.704987	4.97611	0.361262	3.44031	0.684037	5.01076	0.826363	3.7675			0.629017	3.47887	0.817489	3.16514
0.708902	4.96783	0.36397	3.43937	0.687981	5.00552	0.829332	3.77439			0.631749	3.4611	0.819992	3.19136
0.712811	4.95889	0.366678	3.43847	0.69192	4.99969	0.832307	3.78144			0.634467	3.44337	0.822515	3.21743
0.716712	4.94943	0.369385	3.43759	0.695855	4.99331	0.835287	3.78868			0.637172	3.42571	0.825059	3.24329
0.720605	4.93943	0.372092	3.43672	0.699784	4.98626	0.838274	3.79612			0.639862	3.40813	0.827623	3.26883
0.72449	4.9288	0.374798	3.4358	0.703707	4.97871	0.841266	3.80378			0.642539	3.39059	0.830207	3.29416
0.728367	4.91766	0.377503	3.43491	0.707624	4.9706	0.844264	3.8116			0.645202	3.37319	0.832811	3.31931
0.732235	4.90597	0.380207	3.43403	0.711535	4.96186	0.847268	3.81963			0.647851	3.35591	0.835434	3.3441
0.736093	4.89368	0.382911	3.43312	0.715439	4.95256	0.850279	3.82789			0.650487	3.33874	0.838077	3.36859
0.739942	4.88088	0.385614	3.43223	0.719335	4.94275	0.853297	3.83639			0.653109	3.32166	0.840739	3.39283
0.74378	4.86758	0.388316	3.43139	0.723223	4.93234	0.856321	3.84515			0.655718	3.3048	0.84342	3.41679
0.747608	4.85364	0.391018	3.4305	0.727102	4.92133	0.859352	3.85417			0.658314	3.28809	0.84612	3.44033
0.751424	4.8392	0.393719	3.42961	0.730973	4.90984	0.862391	3.86344			0.660896	3.27151	0.848838	3.46359
0.755229	4.82426	0.396419	3.42874	0.734835	4.89778	0.865437	3.87297			0.663466	3.25516	0.851575	3.48652
0.759021	4.80869	0.399118	3.42787	0.738686	4.88516	0.86849	3.88277			0.666023	3.23896	0.854329	3.50908
0.762802	4.79261	0.401817	3.42705	0.742528	4.872	0.871551	3.89286			0.668567	3.22298	0.857101	3.53128
0.766569	4.77607	0.404515	3.42616	0.746359	4.85823	0.874621	3.90324			0.671099	3.20719	0.85989	3.55309
0.770323	4.75901	0.407213	3.42528	0.750179	4.84398	0.877698	3.91393			0.673618	3.19167	0.862697	3.57452
0.774064	4.74137	0.40991	3.42441	0.753988	4.82918	0.880785	3.92496			0.676125	3.17637	0.86552	3.59555
0.77779	4.72323	0.412606	3.42358	0.757784	4.81381	0.88388	3.93623			0.67862	3.16122	0.868359	3.6162
0.781502	4.70464	0.415301	3.42278	0.761569	4.79798	0.886984	3.9478			0.681103	3.14641	0.871215	3.6364
0.785199	4.68548	0.417996	3.4219	0.76534	4.78157	0.890097	3.95974			0.683575	3.13186	0.874086	3.65621
0.788881	4.66589	0.42069	3.42107	0.769099	4.76461	0.89322	3.97204			0.686036	3.11748	0.876973	3.67561
0.792547	4.64585	0.423384	3.42022	0.772844	4.74716	0.896352	3.9846			0.688485	3.10339	0.879875	3.69458
0.796198	4.62527	0.426077	3.41937	0.776575	4.72921	0.899495	3.99751			0.690923	3.08959	0.882791	3.71312
0.799831	4.6043	0.428769	3.41859	0.780292	4.71075	0.902648	4.01072			0.69335	3.07602	0.885722	3.73119
0.803449	4.58291	0.431461	3.41777	0.783994	4.69176	0.905811	4.02426			0.695767	3.06278	0.888667	3.7488
0.807049	4.561	0.434151	3.41697	0.787681	4.67235	0.908985	4.03814			0.698174	3.04979	0.891626	3.76601
0.810632	4.53878	0.436842	3.41613	0.791352	4.65246	0.912171	4.05227			0.70057	3.03705	0.894598	3.78276
0.814197	4.51616	0.439531	3.41528	0.795007	4.63203	0.915367	4.06679			0.702957	3.02462	0.897583	3.79903
0.817744	4.49312	0.44222	3.41451	0.798647	4.6112	0.918575	4.08159			0.705334	3.01242	0.900581	3.81491
0.821273	4.46973	0.444909	3.41374	0.802269	4.58995	0.921795	4.09666			0.707701	3.00056	0.903591	3.83027
0.824783	4.44602	0.447596	3.41292	0.805875	4.56819	0.925027	4.11208			0.710059	2.989	0.906613	3.84514
