Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
392  Points		402  Points		217  Points		143  Points		125  Points		323  Points		164  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.378105	4.51669	0.23283	2.73756	0.654189	7.80853	0.794993	9.5587	0.933991	10.8139	0.562792	6.71986	0.754057	9.02126
0.379666	4.48972	0.235434	2.74077	0.659055	7.78754	0.800387	9.52614	0.934777	10.7987	0.56595	6.68963	0.757883	8.97569
0.381231	4.46333	0.238037	2.7439	0.663887	7.76659	0.805792	9.49436	0.935912	10.777	0.569062	6.65946	0.761745	8.93147
0.382799	4.43751	0.240639	2.74697	0.668686	7.74566	0.811206	9.46332	0.937152	10.7537	0.572128	6.62936	0.765643	8.88854
0.384372	4.41224	0.243241	2.74997	0.67345	7.72474	0.816628	9.43298	0.938848	10.7223	0.57515	6.59933	0.769576	8.84684
0.38595	4.38752	0.245842	2.75291	0.678178	7.70382	0.822057	9.40331	0.94101	10.6833	0.578127	6.56939	0.773542	8.80633
0.387533	4.36333	0.248443	2.75579	0.682871	7.6829	0.827492	9.37427	0.94365	10.637	0.581061	6.53953	0.77754	8.76695
0.389122	4.33965	0.251043	2.75861	0.687526	7.66196	0.832929	9.34583	0.946784	10.5839	0.583953	6.50976	0.781568	8.72867
0.390715	4.31648	0.253643	2.76137	0.692144	7.641	0.83837	9.31795	0.950428	10.5245	0.586804	6.4801	0.785625	8.69142
0.392315	4.29381	0.256242	2.76407	0.696724	7.62001	0.843811	9.29059	0.954127	10.4669	0.589614	6.45055	0.78971	8.65518
0.39392	4.27161	0.258841	2.76672	0.701266	7.59899	0.849251	9.26374	0.95788	10.4109	0.592384	6.42111	0.793822	8.61989
0.395531	4.24989	0.261439	2.76931	0.705768	7.57794	0.854688	9.23735	0.961689	10.3566	0.595117	6.3918	0.797958	8.58551
0.397148	4.22862	0.264037	2.77186	0.710231	7.55685	0.860121	9.2114	0.965556	10.3039	0.597811	6.36262	0.802118	8.55201
0.398772	4.2078	0.266634	2.77435	0.714653	7.53571	0.865549	9.18586	0.96948	10.2527	0.600469	6.33358	0.8063	8.51934
0.400402	4.18742	0.269231	2.7768	0.719036	7.51453	0.870969	9.16069	0.973464	10.2031	0.603092	6.30468	0.810502	8.48747
0.402038	4.16747	0.271827	2.7792	0.723378	7.4933	0.87638	9.13588	0.977508	10.1549	0.60568	6.27594	0.814724	8.45636
0.403681	4.14793	0.274423	2.78155	0.727679	7.47203	0.88178	9.11139	0.981614	10.1083	0.608235	6.24735	0.818962	8.42597
0.405331	4.12879	0.277019	2.78386	0.731939	7.4507	0.887167	9.08719	0.985783	10.063	0.610757	6.21893	0.823217	8.39628
0.406987	4.11005	0.279614	2.78612	0.736158	7.42932	0.892541	9.06328	0.990015	10.0193	0.613248	6.19068	0.827487	8.36724
0.40865	4.0917	0.282208	2.78834	0.740335	7.4079	0.897898	9.03961	0.994311	9.97686	0.615708	6.16261	0.831769	8.33883
0.410319	4.07373	0.284802	2.79053	0.744472	7.38642	0.903239	9.01617	0.998672	9.93583	0.618139	6.13471	0.836064	8.31101
0.411995	4.05612	0.287396	2.79267	0.748566	7.3649	0.908561	8.99294	1.0031	9.89614	0.620542	6.10701	0.840368	8.28377
0.413679	4.03887	0.28999	2.79477	0.75262	7.34333	0.913862	8.96991			0.622917	6.0795	0.844682	8.25706
0.415369	4.02198	0.292583	2.79684	0.756631	7.32172	0.919142	8.94704			0.625266	6.05218	0.849003	8.23087
0.417066	4.00542	0.295175	2.79886	0.760602	7.30006	0.9244	8.92433			0.627589	6.02506	0.85333	8.20516
0.41877	3.9892	0.297768	2.80086	0.764531	7.27835	0.929634	8.90177			0.629887	5.99815	0.857662	8.17992
0.42048	3.97331	0.30036	2.80281	0.76842	7.25662	0.934843	8.87933			0.632161	5.97145	0.861997	8.15511
0.422198	3.95773	0.302951	2.80474	0.772267	7.23484	0.940026	8.85702			0.634413	5.94495	0.866334	8.13072
0.423923	3.94246	0.305542	2.80663	0.776074	7.21303	0.945183	8.83481			0.636642	5.91867	0.870673	8.10673
0.425654	3.9275	0.308133	2.80848	0.77984	7.19119	0.950314	8.8127			0.638851	5.89261	0.87501	8.08311
0.427392	3.91283	0.310724	2.81031	0.783566	7.16932	0.955417	8.79069			0.641038	5.86676	0.879347	8.05984
0.429137	3.89845	0.313314	2.81211	0.787253	7.14743	0.960492	8.76877			0.643207	5.84114	0.88368	8.03691
0.430889	3.88436	0.315904	2.81387	0.7909	7.12552	0.96554	8.74693			0.645356	5.81574	0.888009	8.01429
